评论ID,版本,评论内容,情感标注,AI关键词
99637,4.2,我现在就要玩崩坏3rd,1,"期待,想玩"
40028,2.3,强烈建议官方把鸣潮的公式加到下个版本活动文案里，哦~想想都觉得欢愉[妙啊][doge],1,"欢愉,有趣"
76278,3.5,所以什么优化都没有吗？？,-1,"失望,优化"
98426,4.1,不知道为什么这个球加上那段配音看得我狂掉SAN值,-1,"掉SAN值,不适"
52191,2.6,啊？打碟小鸟？[原神_吃惊],0,疑问
31046,2.0,烧鸡老师，收了神通吧。[大哭],1,"调侃,厨力"
7054,1.1,主线啊啊啊啊啊,1,"期待,主线"
10936,1.2,啊,0,
74748,3.4,救世主？有点意思[东方收藏集2025静态表情_doge][东方收藏集2025静态表情_doge],1,"有趣,期待"
22234,1.6,从此成为铁卫兵！,1,"厨力,忠诚"
12990,1.2,罗刹之后下一位限定up是刃先还是卡芙卡？我已经在屯星穹了，就等刃了，被动彼岸葬送那个动画好戳我，太帅了啊啊啊啊啊啊啊[捂眼][捂眼],1,"期待,帅,厨力"
72763,3.4,※联动角色配音切换功能预告：在3.5版本，在不切换设置-语音语言的情况下，开拓者可以在角色详情-信息-语音中单独将联动角色的互动、战斗和待机语音切换至Fate【UBW】版权原声（日语）。,0,"预告,功能"
100879,4.2,垫了27抽，存了400多抽，狼宝快来吧，已经等不及辣，啊哈哈哈哈哈哈哈哈，宝，快来[喜欢][喜欢][喜欢],1,"期待,厨力,喜欢"
88013,3.8,问了吗？,0,询问
25827,2.0,让我康康赛诺都在哪[doge],0,疑问
68009,3.3,万敌是死不瞑目啊。。。,-1,死不瞑目
41541,2.3,好想看2.3的剧情，为什么我一点都猜不到后续的发展啊,1,"期待,剧情"
69612,3.3,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,-1,哭
101356,4.2,[打call][打call],1,打call
23150,1.6,它甚至把雪衣放在了上半卡池，它真的，我哭死,1,"哭死,感动"
41361,2.3,不是大海，是心海了。[doge],1,"心海,doge"
73989,3.4,好好好,1,好好好
51085,2.6,话说义父是绝版了吗[滑稽],0,"询问,义父"
69933,3.4,怎么还有lancer的说,0,lancer
59130,3.0,"回归的开拓者可以进入【游戏-活动-重返群星之旅】里面输入回归码：CAAWVH67XN
可以领星琼哦[给心心]祝大家欧气满满！",1,"回归,星琼,欧气"
20903,1.5,1.5什么时候更新啊,0,"询问,更新"
49227,2.5,涛然👎,-1,👎
97740,4.1,孩子们，别忘了游侠梦记得删括号,0,"提醒,游侠梦"
63237,3.2,能组一辈子记忆队吗？[doge],1,"doge,记忆队"
16590,1.3,咋只有一个,0,"询问,数量"
80527,3.6,继烈阳哥和黎明姐/哥后，翁星又出现了前路哥和长夜姐[Mygo表情包_探头],1,"有趣,玩梗"
80786,3.6,闭嘴说话了吗？怎么有闭嘴的cv？,0,询问
79359,3.5,“翁法罗斯是先给■潮的一次深度学习”白厄、如我所书卡面、剧情都被抄了。。。。。,-1,"抄袭,失望"
21346,1.5,那个皮诺康妮会在哪个版本实装啊，想玩新地图了。,0,"询问,期待"
52036,2.6,🤟  o  🤟,0,
9157,1.1,镜流究竟是死了没呀，有没有懂的？,0,询问
59151,3.0,但是，用一年来叙述是不是节奏过于慢了......每一年如此更难以想象,-1,"节奏慢,不满"
79996,3.6,别怕孩子们，我来了,1,"自信,有趣"
53639,2.7,这次剧情里的星神应该能做好点了吧？不要再像之前的瞥视凡人那样给一段星神闪一下眼睛的动态就没了[笑哭],-1,"失望,吐槽"
81473,3.6,"小三月我爱你
丹恒老师我爱你
你们都是我的翅膀[脱单doge][脱单doge][脱单doge]",1,"喜爱,厨力"
56842,3.0,50w，所有，或者一无所有，押注时间😋,1,"期待,玩梗"
93347,4.0,啊啊啊啊快来吧4.0[星星眼][星星眼][星星眼][星星眼][星星眼],1,"期待,兴奋"
48600,2.5,我就说，我没看错！镜流来了！,1,"惊喜,喜爱"
12424,1.2,友友们，为什么…？没有空格,0,询问
60746,3.1,"我来分享兑换码喽[doge][doge]
8UU5JPRKENPY
9CV5J69KE67L
WUV4KN8KW7N8",1,"分享,友好"
13161,1.2,[脱单doge][妙啊]抽爆刃和饮月君！,1,"抽爆,期待"
47494,2.4,兄弟会之剑，一出无兄弟[OK],0,兄弟会之剑
11008,1.2,来个菩萨发个兑换码（,0,兑换码
65583,3.3,"MWNSEFFNFVNQ
YX6TFXXNWDQU
PF7AFFE6EDRG",0,
40617,2.3,心海：前几个版本要撕裂我，现在怎么还要点燃了？,0,心海
32578,2.1,一周年快乐！,1,一周年快乐
79413,3.6,哇靠第一次这么早,0,第一次这么早
41317,2.3,"再见，匹诺康尼，希望你喜欢4个版本来属于你的戏份
仙舟演武大会，我来啦",1,"期待,再见"
69595,3.3,PV一刀没剪啊[墨镜],0,PV
53117,2.7,无所不知的存在，那我问你，那我问你,0,无所不知
34845,2.1,CA6HYJT18N,0,
37531,2.2,杨叔∶星星会不会死去我不知道，但我不会，我会仰卧起坐[doge],0,仰卧起坐
65033,3.2,别慌、还有无条件的批次，不行还可以等售卖、低价转手,-1,"低价转手,别慌"
6630,1.0,pc主机共通不,0,共通
52955,2.7,崩坏舅舅你终于回来了[打call]虽然比较晚，但每次你的爆料都是最准的，你这一个月不发视频，我还以为你被米哈游抓去踩缝纫机了[doge_金箍],1,"打call,期待"
31666,2.1,看来米哈游是要把黄泉大招留到角色PV了，虽然我看过爆料了，但还是期待PV里的演出,1,"期待,PV"
80276,3.6,家人们送蛋黄老师，让我们高呼:老米万岁！,1,"万岁,高呼"
14485,1.3,四个同行不比1.2量大管饱？,1,量大管饱
12291,1.2,"RT8878D2ULX4
JA9878C2CMF8
EARQP9UKDMYU",0,
58068,3.0,我愿用50w请烧鸡老师手下留情，别🔪三月七啊[大哭][跪了],1,"手下留情,大哭"
20649,1.5,好帅的骑士,1,帅
55753,3.0,8.8万人[哦呼],1,哦呼
20183,1.5,太棒的优化,1,优化
30824,2.0,"流萤死了，知更鸟死了，无所谓，不过是二次元纸片人罢了
而你，我的朋友烧鸡
你是三次元活生生的人
我终有一天会找到你[墨镜][墨镜][墨镜]
1",-1,"死了,无所谓,找到你"
24549,1.6,[大哭][大哭][大哭]米哈游你真的我哭死,1,哭死
13294,1.2,这1.1是一秒都待不下去了[热词系列_再来亿遍],1,"待不下去,再来亿遍"
101111,4.2,我好像被開啟了什麼不得了的開關[25年度表情包_一],1,"不得了,开关"
75005,3.4,后面那段的BGM[大哭][大哭]哪里找,0,"BGM,哪里找"
101759,4.2,1,0,
60721,3.1,黄金裔，你们的太阳落山了（幻视[妙啊],1,"太阳落山,幻视"
101603,4.2,加油,1,加油
28118,2.0,这回有兑换码吗[脱单doge],0,兑换码
32645,2.1,@有趣的程序员 @AI视频小助理 @AI识片酱 总结一下,0,
99847,4.2,以防你还没看过遐蝶跳的火花摇：www.bilibili.com/video/BV1hpQZB5E6J/../BV1dyXqBaEE5/,0,
91970,4.0,"崩铁城，不愧为米家第一抽象！

在自家姐妹先后拿出了自己的马头庆祝马年之后，加班许久后再度回归的崩铁也终于拿出了自己的马t……马桶？！

垃圾桶：开拓者你是不是在外面有别的桶了！",1,"抽象,有趣"
17220,1.3,挺好[崩坏3_点赞],1,挺好
90692,3.8,我为什么有种不祥的预感？,-1,不祥的预感
21857,1.5,bgm哪里有,0,bgm
59396,3.1,有一说一，这次前瞻pv又双叒叕给我干懵了[微笑],-1,干懵
22672,1.6,前瞻哪里去了，我怎么找不到,0,前瞻
50936,2.6,原始博士要出来了。,0,原始博士
6983,1.1,前排，罗刹真的好美[星星眼]我身边好多异性朋友被罗刹拿下了[doge],1,"美,星星眼"
7280,1.1,银狼爷来了,0,
47410,2.4,省流:和Fate联动[doge],0,联动
71266,3.4,9万人,0,
62651,3.2,两年了让我欧点吧,0,欧
19923,1.4,模拟宇宙不如增加一个打模拟宇宙就掉积分的商店，头奖三月七皮肤之类的，也可以换各种材料道具，每月更新，要不然没动力打你那模拟宇宙,-1,"没动力,建议改进"
42148,2.3,流萤宝宝我来了,1,"流萤,期待"
104092,4.3,刃那段配音听爽了[星星眼],1,"配音,爽"
100804,4.2,我有了知更鸟和霍霍，但都是0命，是不是霍霍1命好点？,0,"询问,命座"
27719,2.0,送20抽已经领先太多了,1,"送抽,领先"
66689,3.3,[墨镜][墨镜][墨镜]老实了，真的老实了。烧鸡老师你收了神通吧，我再也不叨叨什么逐火什么救世了，求求来点黄金大饭店和黄金庭院好吗,0,"表情,调侃"
95325,4.0,"崩坏星穹铁道
阿哈哈哈哈哈哈哈哈哈
欢迎来到二相乐园
祝你拥有欢愉的一天",1,"欢愉,期待"
26417,2.0,"烧鸡老师：轻松快乐阳光
就问你怕不怕",0,调侃
80066,3.6,"KW85H8XW9TGG
HWQLG8XXRSY4
6WRLG8EEQBZQ",0,兑换码
93851,4.0,要不明天就更新吧,1,"期待,更新"
45772,2.4,果真吗,0,询问
50320,2.6,给我干哪来了,0,困惑
83182,3.7,今天是昨天的明天，所以要成为昨日的明天，到底要迈出多大一步呢？,0,"哲学,思考"
58801,3.0,真成古希腊掌管xx的神了,0,调侃
6502,1.0,"[哦呼]这么大方吗？
下血本的感觉哦",1,"大方,下血本"
21532,1.5,总是幻听到：来到了天津卫，我嘛也没学会……,0,幻听
64237,3.2,一想到在活动免费送加拉赫的情况下，后面可能会有up忽悠萌新换罗刹给遐蝶就忍不住轻哼起来,1,"轻哼,忽悠"
96351,4.0,等了这么久，终于要到4.0了，我都从纯情男高变成一栋楼好多孩子的妈了，女支女有女支女的路，但是绝对不能真情流露！,1,"期待,等了这么久"
41952,2.3,流萤！（话说这pv咋这么抽象[妙啊],1,"流萤,抽象"
81882,3.6,"请选择你的英雄

奥西里斯的红A
拉的丹恒·荒藤
奥贝里斯克的真理",0,"选择,英雄"
38825,2.2,"01:33 
主角手里捏着什么，丹恒也在，结合前一个镜头丹景的“天羽屠龙舞”，那么有理由相信是主角在用虎符摇人[tv_思考]",0,"分析,虎符"
54213,2.7,"[TES·2022LPL出征_big胆][TES·2022LPL出征_big胆][TES·2022LPL出征_big胆][TES·2022LPL出征_big胆][TES·2022LPL出征_big胆][TES·2022LPL出征_big胆]
BIG胆！",0,表情
39455,2.2,流萤还有一次没死呢[脱单doge],0,"流萤,没死"
76793,3.5,这3.4版本我是一天都待不下去了，我要玩3.5版本,1,"期待,待不下去"
67619,3.3,开杀,0,开杀
87489,3.8,孩子们20秒160条,0,"秒,160"
73800,3.4,流萤这个皮肤我不满意啊，我真的不满意啊[大哭]赶紧拿回去打磨打磨多少加一点装饰吧[大哭]牢萤要坚持不下去了,-1,"不满意,失望,打磨"
52523,2.7,我版本大活动还没做完啊😱,-1,"没做完,焦虑"
7325,1.1,请选择你的命途,0,"选择,命途"
53916,2.7,"GVZFESL8JGUY
RCZEXSLQ3HVL
BDZXWB4RJZC8
wengfaluosi",0,兑换码
61425,3.1,3.1都这样了，3.2不会死光了吧,-1,"担忧,死光"
19636,1.4,让星铁策划教一教原神怎么做活动,1,"夸赞,教原神"
62006,3.2,啊？怎么这么快又一个版本了，时间好快,0,"感叹,时间快"
36474,2.2,虽然在这说了也没用，但是请让末日幻影带着额外星琼来，或者带着你们的新深渊滚,-1,"抱怨,新深渊,滚"
55975,3.0,"50万星穹吗…喝哈哈哈哈哈！

来吧，看看谁能笑到最后--游戏开始！😜

倍投时间😄😋

加注回合😉

全部压入！😘

感受厄运重压！😝

终局从天而落！😄

压上一切！😃

孤注一掷！😁

出局！😉

离场！😏

即使身处逆境，人只要还有希望，就一定会跟注🤲✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨

你们蕴含的可能性，值得让我放手一搏！😡

恶徒巡游！😁

不灭的偶然！😁

骰子已被掷下，所有，或一无所有！！！😈

所有，或一无所有！！！！！！👿😈😈😈",1,"兴奋,期待,游戏开始"
79052,3.5,[妙啊]下回联动什么,0,"询问,联动"
54166,2.7,"CAD67GEZXN

各位兄弟姐妹们，冲冲冲，祝各位抽到想要的角色",1,"祝福,冲冲冲"
19588,1.4,"1.4的镜流同行任务我已经猜到是什么剧情了，容我说一下
镜流邀请丹恒去聚会，爷极力劝阻丹恒不要去，最后丹恒真的没去。

你拒绝了镜流的邀请，很少会有人这么做，但这正是你拥有真正的自由意志的证明（）
不要问我是怎么想出来的，我才没有不帮妈妈[墨镜]",1,"有趣,猜测,镜流"
102556,4.3,？？,0,疑惑
91340,4.0,兑换码,0,兑换码
83306,3.7,小狗兽究极进化变成天女兽是吧[妙啊]，还有就是累充不知道要多少才能拿到那个迷迷帽子，对不起，因为太好笑了，所以只想要这个[笑哭],1,"好笑,想要,帽子"
42352,2.3,妈妈你有痣……妈妈……这是痣吗……,1,"有趣,妈妈,痣"
75519,3.5,你们旋风人不要再发冷笑话了，孩子要冻傻了,0,"吐槽,冷笑话"
31423,2.1,好家伙，砂金果然留有后手，变身之后居然这么帅的嘛，甚至还高了不少（）[妙啊],1,"帅,惊喜,砂金"
97011,4.1,[魔法少女的魔女审判表情包_异议！],0,表情包
52095,2.6,卧槽波厨爽飞,1,"爽飞,厨力"
14962,1.3,让你隔壁原神学学好嘛，原石好少哦[保卫萝卜_哭哭][保卫萝卜_哭哭],-1,"原石少,哭哭"
102888,4.3,要不我还是看一眼吧[哦呼],0,看一眼
72317,3.4,并不是所有人都想在PVE游戏里玩PVP，折纸小鸟奖励的星穹能不能全放在PVe,-1,"PVP,建议改进"
80279,3.6,老日啊——终于你有新剧情了——[保卫萝卜_哭哭][保卫萝卜_哭哭],1,"期待,新剧情,哭哭"
8318,1.1,mhy难掩颓势，送10连挽回玩家（）,-1,"颓势,送10连"
48733,2.5,还不快说谢谢飞霄大捷姐,1,"谢谢,飞霄大捷姐"
22810,1.6,崩铁上大分！,1,上大分
71252,3.4,重做红A建模！！！,-1,"重做,红A建模"
94726,4.0,看前瞻，有说有人许愿整个宇宙变成回合制，然后烧鸡说已经有人许过这个愿望了，这不会是崩铁是回合制的伏笔吧？,0,"伏笔,讨论"
52758,2.7,我等下版本的黑塔。不为什么，纯粹是模拟宇宙老玩家本体，黑塔不在模拟宇宙开点特权就太不好了吧，软媒这个参与者都能有开特权的权利（清空击破条，阮梅第三选项）大黑塔怎么说也得来点特殊待遇吧，比如无视一切条件稳定触发模拟宇宙隐藏选项。,0,"期待,建议,黑塔"
100680,4.2,中途闪过了一些图片，以防大家没看清我截下来了,0,截图
64240,3.2,0阮，没有罗刹，怎么选,0,"询问,选择"
26780,2.0,[大哭][大哭][大哭]流萤 我的流萤  看op我就能想到绝对有刀了  停云的刀我都没什么感觉   但是流萤这还没开始刀 我就已经受不了了[灵魂出窍][灵魂出窍][灵魂出窍],1,"流萤,刀,受不了,厨力"
15225,1.3,直播间在逃人员清点人数！[脱单doge],1,"脱单doge,清点人数"
97311,4.1,"宝宝们兑换码：
FXLKNKWHVURC
CE4K7KEYCUPQ
GEL37KXHDU9G
（3.14 12点过期）
卡池：
不死途
风堇
波提欧
注意4.1只有28天",0,"兑换码,卡池"
79035,3.5,我记得在皮诺康尼的任务里有一个树海的任务，里面的博士制作了一个很厉害的武器最后交给了黑塔，会不会在这一次用上[doge_金箍],0,"树海,黑塔"
21171,1.5,那个大眼球那句“人类的胜负对我毫无意义”的调调好搞笑,1,搞笑
59439,3.1,8UU5JPRKENPY,0,兑换码
2334,1.0,8008车,0,
89105,3.8,"各位注意⚠️现在发布紧急通知:
各位……滋滋……滋……此……刻可能因为特殊原因导致串…滋…子黑潮……滋滋比以往更多而且更——加强横，动动……滋滋脑子，被带节奏前最好动一下脑子和手看清楚成分，然后搭个梯……滋——滋……去猫猫那里(对！就是那个新的ai猫猫找到嘴臭的那只)然后就骂起来吧！",-1,"串子,黑潮,带节奏"
15649,1.3,你怎么知道我中奖了[doge],1,中奖
34129,2.1,牢莹你别这样啊，这脸上这是什么？不要吓我好不好宝贝,-1,"吓,不要"
61135,3.1,没有三月七和黑塔的剧情？？？,-1,"没有,剧情"
24042,1.6,遥遥领先！！！爆杀隔壁某二字游戏！！！[脱单doge][脱单doge][脱单doge],1,"遥遥领先,爆杀"
31435,2.1,讲个笑话，有人在2.0说2.2空降角色[捂脸][捂脸][捂脸],0,"笑话,空降角色"
62738,3.2,退吧 这游戏真没啥好玩的 我替你们玩[初音未来三连快乐表情包_表白],-1,"退,不好玩"
71630,3.4,所以波波的是狗哥，砂金的是红a，其他人呢。。。爷的是谁啊，拜托一定要是saber啊,0,"波波,砂金,saber"
94329,4.0,所以4.0沒有op嗎,0,op
41153,2.3,我的CSGO新ID：匹诺康尼包匪丶花火（）[脱单doge],1,"有趣,doge"
60092,3.1,嘿嘿嘿小夏…嘿嘿嘿…,1,"嘿嘿嘿,喜爱"
20626,1.5,什么时候可以标记狗粮一件分解啊,-1,"狗粮,分解,建议"
90932,3.8,旮旯崩铁根本不是这样的，我陪你过剧情体验盛会刷好感度是为了看你的特殊cg，你怎么放了死亡cg啊，旮旯崩铁根本不是这样的，咕咕嘎嘎，咕咕嘎嘎ta,-1,"死亡cg,失望,吐槽"
45782,2.4,当时初二看的ubw，没想到现在大学毕业了能跟星铁联动，这下真双厨狂喜了,1,"双厨狂喜,联动,期待"
2608,1.0,[原神_哼],0,
99826,4.2,"兑换码：

这个是兑换码

兑换码记得换

开拓者三周年快乐
(真是兑换码）",0,兑换码
