评论ID,版本,评论内容,评论时间,点赞数,情感标注,标注理由
56341,3.0,哈特好帅啊！！！[喜欢][喜欢][喜欢],2025-01-01 22:05:07,0,,
76836,3.5,啊！是病娇三月七！[tv_色]我的钉钉要爆了！！！,2025-08-02 21:25:39,0,,
31586,2.1,QTGYNTkDLPQG,2024-03-16 20:08:43,0,,
92913,4.0,绯英不是杜老师还挺可惜的,2026-02-06 20:33:41,0,,
82417,3.6,傻瓜，哪有什么长夜月啊，我一直都是三月七啊,2025-09-14 00:17:32,1,,
22926,1.6,"你知道的，我一直是穹友，我们曾经一起度过很多美好的时光，我从2023年就开始玩星穹铁道了，这游戏好玩的不可思议，我认为我和穹会产生很好的化学反应，有时候做出决定很难，经过许多个日夜的思考，我决定把天赋带到穹,我已经迫不及待的想打开星穹铁道了，至于原神?真不熟，最后祝贺大伟哥赚大钱吧。

本人在此澄清:从未游玩过原神，从未观看过原神视频，从未如此美妙的开局

原神的发展和表现与本人无关

星穹铁道，启动! !",2023-12-15 20:27:17,1,,
48971,2.5,"pv里的镜流应该是回忆杀，被飞霄薄纱的呼雷找到了当年直面镜流的战败感[脱单doge]
啊~这熟悉的感觉，你不要过来啊
大概是这样[doge]",2024-08-30 20:21:40,0,,
54033,2.7,"非常期待星期日的剧情，可惜没有星穹了哈哈哈不然我有点想抽（挠头）毕竟砂金复刻了嘛，你们哥俩凑太近了
其实我对这种回头是岸，用于面对从前自己的角色是非常怜爱的……这次前瞻的周天哥给我一种之前看到阿散打自己周本的感觉了，实在有点感人……",2024-11-23 20:08:51,26,,
28473,2.0,"烧鸡：健康，轻松，阳光（扬光）。
谢谢，崩三老玩家已经汗流浃背了",2024-01-26 23:11:19,1,,
79589,3.6,我了个1个人观看,2025-09-12 20:01:50,0,,
30178,2.0,我真的希望星期日能入池，直女就喜欢他和砂金，求求了别成为下一个让我惦记的乌尔比安和安多恩[大哭][大哭][大哭][灵魂出窍][灵魂出窍],2024-01-30 14:13:47,5,,
94301,4.0,请问这是新角色吗，怎么还没出就复刻了[doge],2026-02-06 20:42:02,0,,
90674,3.8,评价是如果剧情真能展现出这个pv里的信息量并在2.0端上来的话，那确实不错，但现在是3.8[微笑],2025-12-06 07:54:02,1,,
72329,3.4,盗火行者要去跟白厄肘了，那想必丹恒老师一定平安无事吧？,2025-06-20 20:46:09,0,,
99662,4.2,终于，终于轮到我了吗？我想听那个，谢谢大家！[星星眼],2026-04-10 20:34:28,0,,
23010,1.6,什么叫真理，以后我就是理卫兵[tv_鬼脸],2023-12-15 20:27:49,0,,
47071,2.4,感觉椒丘这个语气好像黑神话里那个戴面具的boss啊[doge],2024-07-19 22:38:45,0,,
7020,1.1,看到我你的兑换码就已经过期🍐[大笑],2023-05-27 12:01:36,0,,
85093,3.7,@FLAG微拂,2025-10-24 21:01:02,0,,
98392,4.1,米黑永远不会缺席，但没钱了是真不行。潮友们助我一臂之力，让我狠狠恰一波流量吧（最近没钱了，需要流量[大哭][大哭]）,2026-03-13 20:21:02,1,,
76443,3.5,"开什么玩笑，一个pv就让我交出钱包这种事！！！！
多来点呀！[生气]",2025-08-02 21:06:59,0,,
70238,3.4,[doge],2025-06-20 20:05:55,0,,
19126,1.4,1.4就俩活动吗。。,2023-09-29 20:40:29,0,,
43162,2.3,螺丝咕姆！最喜欢的家伙出现了！,2024-06-08 12:15:10,0,,
19693,1.4,每次看到镜流就会想到“月光色，女子香” 月光这首歌真的太配镜流了，而且本人也非常仙侠气质，配的bgm也非常仙侠,2023-09-30 00:20:08,1,,
34053,2.1,调制人生 改变饮料 跳转2：20,2024-03-16 23:51:37,0,,
89934,3.8,不是？萤宝😭 不要啊 隔壁的娅娅已经给我干哭了  又来是吗,2025-12-05 20:41:01,0,,
22057,1.6,（没看直播）这一期还没有同谐主吗,2023-12-15 20:19:45,0,,
88391,3.8,流萤要拥抱“死亡”，脑子里莫名想出了流萤抱着遐蝶的场景，翅膀打结了，好怪哦[笑哭],2025-12-05 20:03:42,12,,
17487,1.3,版本更新次次送十连，男女角色端水着出而且质量没一个拉的，积极听取玩家意见优化，龟龟，真正滴985策划,2023-08-19 01:34:53,0,,
16355,1.3,我停云真嘎啦？！,2023-08-18 20:25:51,1,,
26400,2.0,这个故事要心怀感激的收下哦~[崩坏3·光辉矢愿_瞄准][崩坏3·光辉矢愿_编剧],2024-01-26 20:50:17,2,,
30664,2.0,我真是谢谢你的轻松快乐阳光呢，我家流萤说很害怕，下次不来了[阴险],2024-02-07 03:21:49,8,,
71024,3.4,加粗白厄,2025-06-20 20:28:25,0,,
16446,1.3,我儿子来没来炫装备强化图[墨镜],2023-08-18 20:30:40,0,,
19943,1.4,原神你学学你妹…主角换着来上pv多好啊,2023-10-02 17:43:23,2,,
96272,4.0,朋友们，我零氪，大保底垫了24发，手上还有115抽，爻光火花和4.2的周年庆角色这三个能至少保住0+0吗[蹲蹲][蹲蹲],2026-02-07 13:11:25,15,,
47569,2.4,飞霄快点出爱死,2024-07-22 10:45:41,0,,
30334,2.0,哈哈哈[喜极而泣]，原本以为刀子放年后，tnnd，不想让人过个好年是吧[阴险],2024-02-06 15:41:30,6,,
50659,2.6,我上个月才买的水月雨梅啊！！你为什么不早说！！,2024-10-11 20:07:41,2,,
31204,2.1,好好好,2024-03-16 20:00:57,0,,
71646,3.4,伟大无需多言！！！！！,2025-06-20 20:34:28,0,,
99804,4.2,请选择你的英雄,2026-04-10 20:38:25,1,,
1502,1.0,有没有同车的啊,2023-03-24 23:04:05,1,,
20690,1.5,我之前还以为银枝是圣斗士那种角色，没想到是圆桌啊[妙啊],2023-11-03 20:18:11,0,,
99053,4.1,说起来原本4.1的第二个UP角色到哪儿去了,2026-03-14 07:53:57,0,,
51246,2.6,我甚至没被推送,2024-10-11 20:16:08,2,,
28369,2.0,真好，我生日那天更新！[doge]祝穹宝蒸蒸日上！[打call][打call][打call],2024-01-26 22:55:38,1,,
49751,2.5,致敬传奇耐揍王银枝🫡,2024-08-31 00:02:11,0,,
21176,1.5,BBXGD7M6KE5C,2023-11-03 22:54:15,1,,
6388,1.0,我想咨询一下，如果从开服当天开始攒大月卡+月卡+剧情和地图探索+每日任务+开服福利给的星琼，可以在景元池结束前攒够180抽大保底吗？,2023-03-28 08:32:41,1,,
18969,1.4,不要啊！为什么最后刃叔还要和镜流姐对决，米哈游你没有心！[大哭][大哭][大哭][大哭][大哭][大哭],2023-09-29 20:28:05,1,,
97894,4.1,珍珠技能特效不会是千里江山图吧,2026-03-13 20:09:31,5,,
99027,4.1,后半段看得头皮发麻,2026-03-14 02:34:10,0,,
104244,4.3,无量塔姬子，已经死了啊～（木偶音）,2026-06-01 16:03:18,18,,
18509,1.4,"MBM7WFF5PECC
FSMPWFE56EUG
NT4NEEFM6EV4",2023-09-29 20:15:50,1,,
12577,1.2,开拓者并没有被通辑,2023-07-08 21:52:48,0,,
9398,1.1,？[tv_黑人问号],2023-05-27 23:23:00,0,,
67484,3.3,凯文拔剑！天火出鞘！,2025-05-09 20:28:59,0,,
75812,3.5,希望能有个好个点结局,2025-08-02 20:51:26,0,,
77477,3.5,我们官方真是太厉害啦，只要给四星加个龙角就能拎出来当新的限五卖啦[打call],2025-08-02 22:30:27,4,,
79171,3.5,看我截到的这一帧，好嫌弃的眼神。[吃瓜],2025-08-07 17:09:44,1,,
5266,1.0,有谁是和我同一个车的吗？[微笑],2023-03-25 12:44:10,1,,
87754,3.8,孩子们，问了吗,2025-12-05 20:01:24,85,,
98386,4.1,我会将我所有的欢愉力量权柄都给你，不过有一点小小的副作用你可能会失忆（,2026-03-13 20:20:39,3,,
22573,1.6,你知道的，我一直是铁p，我们曾经一起度过很多美好的时光，我从宇宙起源就开始玩星穹铁道了，这游戏好玩的不可思议，我认为我和星穹铁道会产生很好的化学反应，有时候做出决定很难，经过许多个日夜的思考，我决定把热情带到星穹铁道，我已经迫不及待的想当开拓者了，至于原神，祝他未来一切顺利。,2023-12-15 20:25:16,0,,
24263,1.6,不是我一个原神玩家总是刷到崩铁是怎么回事？,2023-12-15 21:34:05,0,,
20378,1.5,我们星铁提意见是真的会优化的哦😋@原神,2023-11-03 20:05:24,1,,
34611,2.1,"啊啊啊芽衣[喜欢](掌嘴)~pia pia~
~我的黄泉太强了[打call]",2024-03-20 10:59:48,0,,
26736,2.0,这次前瞻真的好欢乐啊,2024-01-26 20:55:38,0,,
6155,1.0,希望能跟银河铁道999出个联动，我最喜欢的漫画角色梅德尔还有星野铁郎[保佑],2023-03-26 12:55:16,3,,
82185,3.6,龙丹好帅龙丹好帅龙丹好帅,2025-09-13 05:12:24,0,,
44198,2.4,老师我们家罗刹呢,2024-07-19 20:05:16,0,,
79540,3.6,在抚养大地兽的活动中，大地兽似乎会叫我们妈妈，所以他是一只“瓦龙”[doge]而我们将他抚养长大，他就从瓦龙变成了“成龙”令人忍俊不禁。,2025-09-12 20:01:17,0,,
60465,3.1,来来来,2025-02-14 20:25:00,2,,
80492,3.6,蛋黄老师，好兄弟，一辈子,2025-09-12 20:08:18,0,,
99481,4.2,我去前排。,2026-04-10 20:31:15,0,,
63849,3.2,老角色加强是周年庆版本加强还是3.4版本加强？分别是谁来着？我就记得卡妈和银狼了[无语][思考],2025-03-28 20:43:29,0,,
81653,3.6,伞月七说新的生命若要萌芽，它的种子需是死的。一般来说，不应该是种子要是活的才对嘛？,2025-09-12 20:52:16,1,,
26000,2.0,这次PV怎么出的这么慢,2024-01-26 20:46:56,0,,
20335,1.5,这么用勇啊银枝，跑到列车上来闹事是吧[脱单doge][脱单doge],2023-11-03 20:04:57,0,,
19856,1.4,镜流那的bgm好好听,2023-09-30 16:57:32,1,,
45341,2.4,这联动什么呢，出角色？,2024-07-19 20:10:46,0,,
61015,3.1,那刻夏！期待！,2025-02-14 21:31:23,0,,
87618,3.8,再问删了[吃瓜],2025-12-05 20:01:01,0,,
66536,3.3,"兑换码
MWNSEFFNFVNQ
YX6TFXXNWDQU
PF7AFFE6EDRG",2025-05-09 20:12:11,3,,
59765,3.1,上半下半都是谁啊,2025-02-14 20:13:20,0,,
55089,3.0,还没下班，求个统计[大哭],2025-01-01 21:00:41,0,,
33467,2.1,内鬼问题吧，就比如流萤和萨姆，最开始的消息是两个角色是分开的，这一段时间又成两个角色是一起的，然后角色厨现在都吵成什么样，老福特上，原本都是产量和讨论角色，现在反而在证明角色关系[辣眼睛],2024-03-16 21:26:50,0,,
85228,3.7,"CXJZRSGEXZWC
LFKHRSHEFHU4
SWKGRTZWWYUQ",2025-10-24 21:17:14,0,,
18346,1.4,NT4NEEFM6EV4,2023-09-29 20:13:21,0,,
1609,1.0,上车，上车（急急急，快点来吧）[原神须弥_馋],2023-03-24 23:05:43,1,,
21350,1.5,景元元你又在加班啊，休息一下好不好,2023-11-04 01:53:58,1,,
51663,2.6,CA5R98VGVN义父帮帮忙,2024-10-11 20:40:37,0,,
74520,3.4,大家晚上好！实在没流量了来评论区摆摊🥺，可以来看看丹恒和景元的这套15cm官娃体娃衣嘛！vd美梦批发商！喜欢的可以点点收藏，谢谢大家！！,2025-06-21 21:51:03,2,,
49745,2.5,哥们，你都开始搞三卡池了，为什么不反思一下是不是因为没必要的五星做太多了[微笑],2024-08-30 23:58:08,8,,
20328,1.5,还给5分钟上厕所，太贴心了[星星眼],2023-11-03 20:04:54,0,,
88588,3.8,就两个活动吗,2025-12-05 20:04:45,0,,
28124,2.0,给崩铁一点小小的崩三震撼，放马过来吧！[脱单doge],2024-01-26 22:24:46,0,,
34178,2.1,旅行者，铁道好玩么？[无语],2024-03-17 01:43:48,2,,
63329,3.2,大大大大大大大大大的又又又又又又又又又又要来了[打call][打call][打call][打call][打call][打call],2025-03-28 20:29:54,0,,
52180,2.6,我说这脸我总感觉在哪见过，这不柯南里的小黑吗？[滑稽],2024-10-12 09:00:23,2,,
22691,1.6,"你知道的，我一直是穹友，我们曾经一起度过很多美好的时光，我从2023年就开始玩星穹铁道了，这游戏好玩的不可思议，我认为我和穹会产生很好的化学反应，有时候做出决定很难，经过许多个日夜的思考，我决定把天赋带到穹,我已经迫不及待的想打开星穹铁道了，至于原神崩3，祝他们未来一切都好。",2023-12-15 20:26:00,8,,
65861,3.3,金子都被赛飞儿吸走了,2025-05-09 20:06:45,0,,
12843,1.2,饮月月，没有你我怎么活啊[大哭][大哭][大哭],2023-07-08 23:00:26,0,,
64204,3.2,上个版本刀了缇安，这个版本该刀谁呢？[doge],2025-03-28 21:19:04,0,,
59665,3.1,9CV5J69KE67L,2025-02-14 20:08:26,0,,
4007,1.0,有同车的吗[大笑],2023-03-25 02:51:28,1,,
19175,1.4,下辈子我一定要投胎做一枚扣子，别在托帕和克洛琳德的胸口，体会那种想放手但又舍不得那种被拉扯的快感[热],2023-09-29 20:45:59,2,,
4446,1.0,有同车的嘛[脱单doge],2023-03-25 08:31:16,1,,
78951,3.5,我要新衣服，开拓者为什么没有新衣服，抗议！抗议！抗议！[大哭],2025-08-04 10:45:10,1,,
102968,4.3,我靠，烧鸡你大坝告诉我这是谁？？,2026-05-22 20:02:17,2,,
78822,3.5,"如何评价长夜月pv建模
答：长夜月·薇薇安·浮波·缪尔·水月",2025-08-03 20:53:21,0,,
14816,1.3,很快奥,2023-08-18 20:03:03,1,,
62213,3.2,这下流萤是完全被牛了[笑哭],2025-03-28 20:09:05,0,,
23920,1.6,没有人觉得活动巨难打吗？从蝗虫到霍霍的封魔塔，没有对应属性的角色就是打不过，水晶都拿不满。蝗虫更是干的一批，龙尊歪了，符玄歪了，直接就不想打了。,2023-12-15 21:05:59,1,,
49484,2.5,[doge],2024-08-30 21:18:27,1,,
50505,2.6,"终日笑歌舞，冥暮寝不醒——梦土如久置的蕉皮，遍布漆黑的污点，不可容忍！寻回正法，灭却末法之世吧！

中文CV：
芮克先生——魏泽浛
乱破——金娜
蕉授——陈昊天
波提欧——彭博
苦茶大师——赵梓涵
 
日文CV：
芮克先生——鹤冈聪
乱破——潘惠美
蕉授——小野健一
波提欧——小西克幸
苦茶大师——鱼健
 
英文CV：
芮克先生——Todd Haberkorn
乱破——Kendell Byrd
蕉授——Jonathan Lipow
波提欧——Andrew Russell
苦茶大师——Mike Bodie
 
韩文CV：
芮克先生——홍후백
乱破——김유림
蕉授——손종환
波提欧——김단
苦茶大师——임호기",2024-10-11 20:04:47,1,,
17373,1.3,为了饮月，从五月份攒到现在,2023-08-18 23:47:54,0,,
70473,3.4,来古士这人真是太没礼貌了 掉头就走[颂乐人偶_眯眼笑],2025-06-20 20:11:08,3,,
47105,2.4,兑换码是什么,2024-07-19 23:03:40,1,,
103457,4.3,mhy，烧鸡！我问你个事儿来，，，这个是谁我问你[阴险],2026-05-22 20:17:23,1,,
79554,3.6,丹恒抱抱，小三月抱抱，所有人都抱一抱！,2025-09-12 20:01:25,1,,
85198,3.7,"米娜桑！！！谁能告诉我！！！[孤独摇滚!剧场总集篇_头疼]
累消六个奖励各自要消费多少！！！[孤独摇滚!剧场总集篇_期待]
需要规划消费！！！[孤独摇滚!剧场总集篇_认错]
谢谢！！！[孤独摇滚!剧场总集篇_拜托了]",2025-10-24 21:13:55,0,,
7324,1.1,真没有主线吗[崩坏3·终焉归始_摸头],2023-05-27 12:05:54,0,,
91497,4.0,很厉害，很努力，加油吧铁铁[tv_doge],2026-02-06 20:30:42,0,,
86840,3.7,明天见,2025-11-04 20:40:56,1,,
21869,1.5,感觉那个岁阳的声音像京剧猫里的叫头，尤其是跳舞那句台词卧槽很有感觉（）,2023-12-10 22:58:19,0,,
36369,2.2,叼炸天[打call],2024-04-26 20:16:27,0,,
62125,3.2,仓库技什么？,2025-03-28 20:06:02,0,,
9848,1.1,武器出的最多的就唯有沉默，已经出了七个了[辣眼睛],2023-05-31 14:04:29,2,,
80907,3.6,没绷住[笑哭],2025-09-12 20:12:21,0,,
47275,2.4,这下牢衣了[笑哭],2024-07-20 01:41:55,0,,
76214,3.5,666今天刚搞完，就新鲜出炉新剧情了,2025-08-02 20:59:04,1,,
89093,3.8,米家经典一边过节，一边渡劫[笑哭],2025-12-05 20:09:56,1,,
18107,1.4,星铁的pv…,2023-09-29 20:03:22,0,,
73866,3.4,突然感觉白厄和海贼王的新时代mv还挺配的，期待一个手书大佬,2025-06-21 01:21:01,0,,
100615,4.2,"兑换码：

这个是兑换码

兑换码记得换

开拓者三周年快乐",2026-04-10 21:11:37,20,,
37232,2.2,星铁好声音除三害（同谐邪教）,2024-04-26 20:37:37,0,,
14199,1.3,[给心心],2023-08-18 20:01:04,0,,
103542,4.3,达斯摩尔？,2026-05-22 20:29:48,1,,
49424,2.5,刚打万差分宇宙，只能说，差分宇宙:人间悲剧[大哭][大哭],2024-08-30 21:04:17,2,,
49536,2.5,什么原始人大甩卖，一次4卡池？,2024-08-30 21:34:41,0,,
52975,2.7,崩坏星穹铁道3.0 简称崩坏3,2024-11-22 19:59:52,0,,
5460,1.0,希望这一次我不会再是一个咸鱼[脱单doge],2023-03-25 14:14:25,1,,
90651,3.8,就是说两个版本的时间够他们做出一个大版本吗？我记得他们之前好像说过，这玩意都是提前一年开始做的[脸红],2025-12-06 04:14:18,2,,
90046,3.8,难道说繁育说发力了[哦呼],2025-12-05 21:07:26,0,,
102379,4.3,正好今天到了[脱单doge],2026-05-22 19:57:32,2,,
53312,2.7,"[崩坏3·光辉矢愿_小喇叭]啊啊啊！！！快把爱莉端上来啊！！！！
[崩坏3·光辉矢愿_回眸][崩坏3·光辉矢愿_回眸][崩坏3·光辉矢愿_回眸][崩坏3·光辉矢愿_回眸]",2024-11-22 20:20:16,4,,
76388,3.5,孩子们，预言一波节奏，三月七和黄泉都是红色花，都是拿伞，所以崩铁制作组没有灵感，原神在走下坡路,2025-08-02 21:04:47,2,,
23478,1.6,假面骑士01里面的那个谁  像不像 双厨狂喜,2023-12-15 20:31:05,0,,
103461,4.3,fate联动啥时候？[思考]凛我必抽，并且金闪闪专武如果也是累抽的话那我就得提前规划卡池了[汤圆],2026-05-22 20:17:45,19,,
9582,1.1,所以说，镜流大概率不是出现在主线而是出现在彦卿的任务里[打call]，镜流到底会不会上池子！！！好帅的大姐姐！,2023-05-28 16:59:20,7,,
30850,2.0,哟，开拓者又按时间排序啦[微笑],2024-02-08 01:15:38,27,,
